"listing_id","title","brand","condition","year","price_million_vnd","location","origin","color","fuel","engine_litre","transmission","seats","mileage_km","source_url"
"6974398","Hyundai Creta Đặc biệt 1.5 AT - 2022","Hyundai","cũ","2022","528","TP HCM","nhập khẩu","trắng","xăng","1.5","tự động","5","27000","https://bonbanh.com/oto/generic"
"6974336","Mercedes Benz C class C200 Kompressor - 2003","Mercedes","cũ","2003","150","Thái Nguyên","lắp ráp trong nước","đen","xăng","1.8","tự động","5","172000","https://bonbanh.com/oto/generic"
"6974254","Kia Carnival Signature 2.2D - 2022","Kia","cũ","2022","1000","Hà Nội","lắp ráp trong nước","xanh","dầu","2.2","tự động","7","11000","https://bonbanh.com/oto/generic"
"6974241","Mazda 6 Premium 2.0 AT - 2019","Mazda","cũ","2019","460","TP HCM","lắp ráp trong nước","xanh","xăng","2","tự động","5","99000","https://bonbanh.com/oto/generic"
"6974229","Ford Everest Titanium 2.0L 4x2 AT - 2019","Ford","cũ","2019","730","TP HCM","nhập khẩu","vàng","dầu","2","tự động","7","60000","https://bonbanh.com/oto/generic"
"6974133","VinFast EC Van Tiêu Chuẩn - 2026","VinFast","mới","2026","248","Hà Nội","lắp ráp trong nước","đỏ","điện",,"tự động","2",,"https://bonbanh.com/oto/generic"
"6974048","Mercedes Benz GLE Class GLE 400 4Matic Coupe - 2017","Mercedes","cũ","2017","1292","TP HCM","nhập khẩu","nâu","xăng","3","tự động","5","94500","https://bonbanh.com/oto/generic"
"6974041","Toyota Camry 2.0G - 2020","Toyota","cũ","2020","690","TP HCM","nhập khẩu","đen","xăng","2","tự động","5","80000","https://bonbanh.com/oto/generic"
"6974032","Hyundai SantaFe 2.2L - 2021","Hyundai","cũ","2021","785","TP HCM","lắp ráp trong nước","đen","dầu","2.2","tự động","7","80000","https://bonbanh.com/oto/generic"
"6974027","Mercedes Benz GLC 250 4Matic - 2019","Mercedes","cũ","2019","855","TP HCM","lắp ráp trong nước","đen","xăng","2","tự động","5","100000","https://bonbanh.com/oto/generic"
"6974008","Toyota Innova 2.0E - 2019","Toyota","cũ","2019","420","TP HCM","lắp ráp trong nước","xám","xăng","2","tay","8","130100","https://bonbanh.com/oto/generic"
"6973978","Lexus LX 570 - 2008","Lexus","cũ","2008","1395","TP HCM","nhập khẩu","đen","xăng","5.7","tự động","7","110000","https://bonbanh.com/oto/generic"
"6973955","Mercedes Benz S class S400L - 2016","Mercedes","cũ","2016","1099","Hà Nội","lắp ráp trong nước","trắng","xăng","3","tự động","5","60000","https://bonbanh.com/oto/generic"
"6973950","Mercedes Benz S class S400L - 2016","Mercedes","cũ","2016","1252","TP HCM","lắp ráp trong nước","đỏ","xăng","3","tự động","5",,"https://bonbanh.com/oto/generic"
"6973910","Mazda 3 1.5L Luxury - 2023","Mazda","cũ","2023","540","Hà Nội","lắp ráp trong nước","trắng","xăng","1.5","tự động","5","50000","https://bonbanh.com/oto/generic"
"6973909","Hyundai SantaFe Premium 2.4L HTRAC - 2019","Hyundai","cũ","2019","695","Hà Nội","lắp ráp trong nước","trắng","xăng","2.4","tự động","7","77000","https://bonbanh.com/oto/generic"
"6973878","Toyota Land Cruiser VX 4.6 V8 - 2016","Toyota","cũ","2016","2890","Hà Nội","nhập khẩu","đen","xăng","4.6","tự động","8",,"https://bonbanh.com/oto/generic"
"6973862","Toyota Fortuner 2.4G 4x2 AT - 2020","Toyota","cũ","2020","799","TP HCM","lắp ráp trong nước","xám","dầu","2.4","tự động","7","80000","https://bonbanh.com/oto/generic"
"6973856","Kia Carnival Signature 2.2D - 2023","Kia","cũ","2023","1045","TP HCM","lắp ráp trong nước","xám","dầu","2.2","tự động","7","68000","https://bonbanh.com/oto/generic"
"6973854","Mercedes Benz GL 500 4Matic - 2015","Mercedes","cũ","2015","1055","TP HCM","nhập khẩu","nâu","xăng","4.7","tự động","7","80000","https://bonbanh.com/oto/generic"
"6973841","Toyota Land Cruiser VX 4.6 V8 - 2016","Toyota","cũ","2016","2890","Hà Nội","nhập khẩu","đen","xăng","4.6","tự động","8","130000","https://bonbanh.com/oto/generic"
"6973830","Mazda 6 Luxury 2.0 AT - 2019","Mazda","cũ","2019","430","Hà Nội","lắp ráp trong nước","đỏ","xăng","2","tự động","5","67000","https://bonbanh.com/oto/generic"
"6973808","Kia Carnival Luxury 2.2D - 2021","Kia","cũ","2021","828","TP HCM","lắp ráp trong nước","xanh","dầu","2.2","tự động","8","27000","https://bonbanh.com/oto/generic"
"6973791","Mazda CX5 Premium Sport 2.0 AT - 2023","Mazda","cũ","2023","745","TP HCM","lắp ráp trong nước","trắng","xăng","2","tự động","5","11000","https://bonbanh.com/oto/generic"
"6973740","Mazda CX5 Premium 2.0 AT - 2025","Mazda","cũ","2025","768","TP HCM","lắp ráp trong nước","vàng","xăng","2","tự động","5","8000","https://bonbanh.com/oto/generic"
"6973734","Mazda CX5 Premium Sport 2.0 AT - 2025","Mazda","cũ","2025","779","TP HCM","lắp ráp trong nước","xám","xăng","2","tự động","5","19000","https://bonbanh.com/oto/generic"
"6973715","VinFast VF7 Plus - 2026","VinFast","cũ","2026","769","Hà Nội","lắp ráp trong nước","trắng","điện",,"tự động","5","4200","https://bonbanh.com/oto/generic"
"6973647","Mercedes Benz GLC 200 4Matic - 2021","Mercedes","cũ","2021","1290","TP HCM","lắp ráp trong nước","trắng","xăng","2","tự động","5","30000","https://bonbanh.com/oto/generic"
"6973635","Kia K3 Premium 1.6 AT - 2024","Kia","cũ","2024","545","Hà Nội","lắp ráp trong nước","đỏ","xăng","1.6","tự động","5","30000","https://bonbanh.com/oto/generic"
"6973609","Toyota Prado TXL 2.7L - 2016","Toyota","cũ","2016","1148","Hà Nội","nhập khẩu","trắng","xăng","2.7","tự động","7","190000","https://bonbanh.com/oto/generic"
"6973519","Toyota Fortuner 2.4G 4x2 MT - 2017","Toyota","cũ","2017","540","Hà Nội","nhập khẩu","bạc","dầu","2.4","tay","7","150000","https://bonbanh.com/oto/generic"
"6973508","Kia Morning Luxury - 2022","Kia","cũ","2022","320","Hà Nội","lắp ráp trong nước","trắng","xăng","1.25","tự động","5","35000","https://bonbanh.com/oto/generic"
"6973503","Toyota Camry 2.5HV - 2022","Toyota","cũ","2022","1139","TP HCM","nhập khẩu","trắng","hybrid","2.5","tự động","5","30000","https://bonbanh.com/oto/generic"
"6973465","Toyota Land Cruiser VX 4.6 V8 - 2016","Toyota","cũ","2016","2699","Hà Nội","nhập khẩu","trắng","xăng","4.6","tự động","8","120000","https://bonbanh.com/oto/generic"
"6973459","Kia Cerato 1.6 AT - 2018","Kia","cũ","2018","360","Hà Nội","lắp ráp trong nước","trắng","xăng","1.6","tự động","5","100000","https://bonbanh.com/oto/kia"
"6973406","Mazda CX5 Luxury 2.0 AT - 2021","Mazda","cũ","2021","585","Hà Nội","lắp ráp trong nước","trắng","xăng","2","tự động","5","71000","https://bonbanh.com/oto/generic"
"6973403","Mazda 3 S 1.6 AT - 2014","Mazda","cũ","2014","295","TP HCM","lắp ráp trong nước","đỏ","xăng","1.6","tự động","5","120000","https://bonbanh.com/oto/generic"
"6973369","Suzuki XL7 1.5 AT - 2022","Suzuki","cũ","2022","393","Hà Nội","nhập khẩu","ghi","xăng","1.5","tự động","7","79000","https://bonbanh.com/oto/generic"
"6973295","Chevrolet Spark LS 1.0 MT - 2015","Chevrolet","cũ","2015","110","TP HCM","lắp ráp trong nước","trắng","xăng","1","tay","5","115000","https://bonbanh.com/oto/generic"
"6973289","Hyundai SantaFe Cao cấp 2.2L HTRAC - 2021","Hyundai","cũ","2021","960","Hà Nội","lắp ráp trong nước","đen","dầu","2.2","tự động","7","24000","https://bonbanh.com/oto/generic"
"6973288","Hyundai Sonata 2.0 AT - 2015","Hyundai","cũ","2015","390","Bình Dương","nhập khẩu","đen","xăng","2","tự động","5","43000","https://bonbanh.com/oto/generic"
"6973287","Toyota Raize G 1.0 CVT - 2023","Toyota","cũ","2023","440","TP HCM","nhập khẩu","trắng","xăng","1","tự động","5","14000","https://bonbanh.com/oto/generic"
"6973280","Mitsubishi Xforce Luxury - 2026","Mitsubishi","mới","2026","572","Hà Nội","nhập khẩu","trắng","xăng","1.5","tự động","5",,"https://bonbanh.com/oto/generic"
"6973279","Mitsubishi Xpander 1.5 AT - 2026","Mitsubishi","mới","2026","484","Hà Nội","lắp ráp trong nước","bạc","xăng","1.5","tự động","7",,"https://bonbanh.com/oto/generic"
"6973277","Mitsubishi Attrage Premium 1.2 CVT - 2026","Mitsubishi","mới","2026","438","Hà Nội","nhập khẩu","trắng","xăng","1.2","tự động","5",,"https://bonbanh.com/oto/generic"
"6973230","Hyundai i10 Grand 1.2 AT - 2021","Hyundai","cũ","2021","310","Hà Nội","lắp ráp trong nước","đỏ","xăng","1.2","tự động","5","45000","https://bonbanh.com/oto/generic"
"6973185","Toyota Fortuner 2.7V 4x2 AT - 2012","Mitsubishi","cũ","2012","329","Hà Nội","lắp ráp trong nước","bạc","xăng","2.7","tự động","7","100000","https://bonbanh.com/oto/mitsubishi"
"6973108","Lexus RX 300 - 2019","Lexus","cũ","2019","2300","Hà Nội","nhập khẩu","đen","xăng","2","tự động","5","67000","https://bonbanh.com/oto/generic"
"6973082","Volkswagen Teramont X Platinum 2.0 AT - 2024","Volkswagen","cũ","2024","1560","Hà Nội","nhập khẩu","xám","xăng","2","tự động","5","13000","https://bonbanh.com/oto/volkswagen"
"6973046","Toyota Corolla altis 1.8E AT - 2017","Toyota","cũ","2017","440","An Giang","lắp ráp trong nước","đen","xăng","1.8","tự động","5","80000","https://bonbanh.com/oto/generic"
"6973009","Kia Sedona 2.2L DATH - 2017","Kia","cũ","2017","545","Lâm Đồng","lắp ráp trong nước","trắng","dầu","2.2","tự động","7","80000","https://bonbanh.com/oto/generic"
"6972901","Lexus NX 300 - 2017","Lexus","cũ","2017","1350","TP HCM","nhập khẩu","trắng","xăng","2","tự động","5","95000","https://bonbanh.com/oto/generic"
"6972893","Mercedes Benz GLS 450 4Matic - 2021","Mercedes","cũ","2021","3550","Hà Nội","nhập khẩu","trắng","xăng","3","tự động","7","33000","https://bonbanh.com/oto/generic"
"6972871","Toyota Innova E 2.0 MT - 2021","Toyota","cũ","2021","505","Bình Dương","lắp ráp trong nước","đen","xăng","2","tay","8","25000","https://bonbanh.com/oto/generic"
"6972868","Hyundai SantaFe Cao cấp 2.5L HTRAC - 2021","Hyundai","cũ","2021","820","TP HCM","lắp ráp trong nước","trắng","xăng","2.5","tự động","7","77881","https://bonbanh.com/oto/generic"
"6972854","Mercedes Benz GLB 35 4Matic - 2021","Mercedes","cũ","2021","1238","Hà Nội","nhập khẩu","đen","xăng","2","tự động","7","23000","https://bonbanh.com/oto/generic"
"6972851","VinFast VF8 Plus AWD - 2026","VinFast","mới","2026","1050","Hà Nội","lắp ráp trong nước","trắng","điện",,"tự động","5",,"https://bonbanh.com/oto/generic"
"6972835","Toyota Land Cruiser VX 4.6 V8 - 2013","Toyota","cũ","2013","1689","Hà Nội","nhập khẩu","đen","xăng","4.6","tự động","8","170000","https://bonbanh.com/oto/generic"
"6972797","Kia Carnival Signature 3.5G - 2022","Kia","cũ","2022","1045","TP HCM","lắp ráp trong nước","đen","xăng","3.5","tự động","7","20000","https://bonbanh.com/oto/generic"
"6972765","Volkswagen Viloran Luxury - 2024","Volkswagen","cũ","2024","1939","Hà Nội","nhập khẩu","đen","xăng","2","tự động","7","28000","https://bonbanh.com/oto/generic"
"6972716","Mercedes Benz C class C200 Avantgarde Plus - 2022","Mercedes","cũ","2022","1229","Hà Nội","lắp ráp trong nước","đen","xăng","1.5","tự động","5","20000","https://bonbanh.com/oto/generic"
"6972695","Toyota Yaris 1.3G - 2016","Toyota","cũ","2016","310","TP HCM","nhập khẩu","trắng","xăng","1.3","tự động","5","70000","https://bonbanh.com/oto/generic"
"6972683","Mazda 3 1.5L Luxury - 2019","Mazda","cũ","2019","418","Hà Nội","lắp ráp trong nước","trắng","xăng","1.5","tự động","5",,"https://bonbanh.com/oto/mazda"
"6972656","Toyota Camry 2.0E - 2013","Toyota","cũ","2013","440","TP HCM","lắp ráp trong nước","đen","xăng","2","tự động","5","40000","https://bonbanh.com/oto/generic"
"6972653","Mazda CX5 Premium 2.0 AT - 2023","Mazda","cũ","2023","695","Hà Nội","lắp ráp trong nước","xám","xăng","2","tự động","5","30000","https://bonbanh.com/oto/generic"
"6972634","Mercedes Benz E class E300 AMG - 2016","Mercedes","cũ","2016","899","TP HCM","lắp ráp trong nước","trắng","xăng","2","tự động","5","73000","https://bonbanh.com/oto/generic"
"6972624","Mazda CX8 Premium - 2024","Mazda","cũ","2024","925","Hà Nội","lắp ráp trong nước","đỏ","xăng","2.5","tự động","7","30000","https://bonbanh.com/oto/generic"
"6972623","MG 5 Luxury 1.5 AT - 2022","MG","cũ","2022","368","Hà Nội","nhập khẩu","vàng","xăng","1.5","tự động","5","30000","https://bonbanh.com/oto/generic"
"6972618","Mazda CX5 2.5 AT AWD - 2018","Mazda","cũ","2018","559","Hà Nội","lắp ráp trong nước","trắng","xăng","2.5","tự động","5","90000","https://bonbanh.com/oto/generic"
"6972599","Honda CRV L - 2019","Honda","cũ","2019","688","Bình Dương","nhập khẩu","đen","xăng","1.5","tự động","7","61000","https://bonbanh.com/oto/generic"
"6972591","Ford Ranger Wildtrak 3.2L 4x4 AT - 2015","Ford","cũ","2015","420","Hà Nội","nhập khẩu","cam","dầu","3.2","tự động","5","140000","https://bonbanh.com/oto/generic"
"6972585","Toyota Fortuner 2.7V 4x4 AT - 2009","Toyota","cũ","2009","275","TP HCM","lắp ráp trong nước","bạc","xăng","2.7","tự động","7","100000","https://bonbanh.com/oto/generic"
"6972584","Mazda CX8 Premium 2.5 AT - 2024","Mazda","cũ","2024","910","Hà Nội","lắp ráp trong nước","đỏ","xăng","2.5","tự động","7","30000","https://bonbanh.com/oto/generic"
"6972583","Toyota Innova 2.0G - 2013","Toyota","cũ","2013","275","Hà Nội","lắp ráp trong nước","bạc","xăng","2","tự động","8","120000","https://bonbanh.com/oto/generic"
"6972579","Mercedes Benz GLC 300 4Matic - 2020","Mercedes","cũ","2020","1250","Hà Nội","nhập khẩu","đen","xăng","2","tự động","5","70000","https://bonbanh.com/oto/generic"
"6972573","Mazda CX5 Premium Exclusive 2.0 AT - 2024","Mazda","cũ","2024","745","Hà Nội","lắp ráp trong nước","trắng","xăng","2","tự động","5","50000","https://bonbanh.com/oto/generic"
"6972568","Suzuki Ertiga 1.4 AT - 2018","Suzuki","cũ","2018","350","TP HCM","nhập khẩu","đỏ","xăng","1.4","tự động","7","80000","https://bonbanh.com/oto/generic"
"6972560","Kia Sorento Premium 2.5G AT - 2025","Kia","cũ","2025","999","Hà Nội","lắp ráp trong nước","trắng","xăng","2.5","tự động","7","29000","https://bonbanh.com/oto/generic"
"6972556","Hyundai Accent 1.4 AT Đặc Biệt - 2021","Hyundai","cũ","2021","395","Hà Nội","lắp ráp trong nước","đen","xăng","1.4","tự động","5","68000","https://bonbanh.com/oto/generic"
"6972549","Ford EcoSport Titanium 1.5L AT - 2017","Ford","cũ","2017","256","Hà Nội","lắp ráp trong nước","đen","xăng","1.5","tự động","5","82000","https://bonbanh.com/oto/generic"
"6972542","Kia Carnival Signature 2.2D - 2024","Kia","cũ","2024","1080","Hà Nội","lắp ráp trong nước","trắng","dầu","2.2","tự động","7","52000","https://bonbanh.com/oto/generic"
"6972539","Toyota Yaris 1.3 AT - 2007","Toyota","cũ","2007","165","Hà Nội","nhập khẩu","xanh","xăng","1.3","tự động","5","150000","https://bonbanh.com/oto/generic"
"6972538","Mitsubishi Xpander Premium 1.5 AT - 2025","Mitsubishi","cũ","2025","550","Hà Nội","nhập khẩu","đen","xăng","1.5","tự động","7","20000","https://bonbanh.com/oto/generic"
"6972534","Toyota Fortuner TRD Sportivo 4x2 AT - 2016","Toyota","cũ","2016","470","Hà Nội","lắp ráp trong nước","trắng","xăng","2.7","tự động","7","100000","https://bonbanh.com/oto/generic"
"6972531","Mercedes Benz GLC 300 4Matic - 2021","Mercedes","cũ","2021","1379","Hà Nội","lắp ráp trong nước","đen","xăng","2","tự động","5","40000","https://bonbanh.com/oto/generic"
"6972525","Peugeot 2008 Active 1.2 AT - 2022","Peugeot","cũ","2022","485","Hà Nội","lắp ráp trong nước","đen","xăng","1.2","tự động","5","50000","https://bonbanh.com/oto/generic"
"6972517","Ford Everest Titanium 2.0L 4x2 AT - 2024","Ford","cũ","2024","1095","Hà Nội","nhập khẩu","xám","dầu","2","tự động","7","50000","https://bonbanh.com/oto/generic"
"6972504","Honda CRV L - 2024","Honda","cũ","2024","985","Hà Nội","lắp ráp trong nước","trắng","xăng","1.5","tự động","7","10000","https://bonbanh.com/oto/generic"
"6972495","Ford Everest Titanium Plus 2.0L 4x4 AT - 2022","Ford","cũ","2022","1145","Hà Nội","nhập khẩu","trắng","dầu","2","tự động","7",,"https://bonbanh.com/oto/generic"
"6972490","Mazda CX8 Premium - 2024","Mazda","cũ","2024","905","Hà Nội","lắp ráp trong nước","đỏ","xăng","2.5","tự động","7","30000","https://bonbanh.com/oto/generic"
"6972484","Mazda CX8 Luxury - 2021","Mazda","cũ","2021","696","Hà Nội","lắp ráp trong nước","trắng","xăng","2.5","tự động","7",,"https://bonbanh.com/oto/generic"
"6972477","Mercedes Benz E class E200 - 2016","Mercedes","cũ","2016","666","Hà Nội","lắp ráp trong nước","trắng","xăng","2","tự động","5","78000","https://bonbanh.com/oto/generic"
"6972476","Mazda CX5 Luxury 2.0 AT - 2023","Mazda","cũ","2023","680","Hà Nội","lắp ráp trong nước","trắng","xăng","2","tự động","5","30000","https://bonbanh.com/oto/generic"
"6972472","Hyundai Accent 1.4 AT Đặc Biệt - 2022","Hyundai","cũ","2022","410","Gia Lai","lắp ráp trong nước","trắng","xăng","1.4","tự động","5","64155","https://bonbanh.com/oto/generic"
"6972471","Hyundai Custin Tiêu Chuẩn 1.5T - 2023","Hyundai","cũ","2023","659","Hà Nội","lắp ráp trong nước","trắng","xăng","1.5","tự động","7","48000","https://bonbanh.com/oto/generic"
"6972460","Mitsubishi Outlander 2.0 CVT - 2019","Mitsubishi","cũ","2019","450","TP HCM","lắp ráp trong nước","đen","xăng","2","tự động","7","70000","https://bonbanh.com/oto/generic"
"6972447","VinFast VF3 Plus - 2026","VinFast","mới","2026","296","TP HCM","lắp ráp trong nước","xám","điện",,"tự động","4",,"https://bonbanh.com/oto/generic"
"6972389","Peugeot 2008 GT Line 1.2 AT - 2021","Peugeot","cũ","2021","489","Hà Nội","lắp ráp trong nước","trắng","xăng","1.2","tự động","5","60000","https://bonbanh.com/oto/generic"
"6972382","Toyota Fortuner 2.5G - 2013","Toyota","cũ","2013","355","Phú Thọ","lắp ráp trong nước","bạc","dầu","2.5","tay","7","223000","https://bonbanh.com/oto/generic"
"6972329","Hyundai Elantra 1.6 AT - 2016","Hyundai","cũ","2016","335","Hà Nội","lắp ráp trong nước","đỏ","xăng","1.6","tự động","5","72000","https://bonbanh.com/oto/generic"
"6972297","Mercedes Benz C class C300 AMG - 2022","Mercedes","cũ","2022","1539","Hà Nội","lắp ráp trong nước","trắng","xăng","2","tự động","5","40000","https://bonbanh.com/oto/generic"
